Index,Depth_Value,Point_X,Point_Y
501,5.681527137756348,0.0,0.0
502,5.681527137756348,0.0,0.0
503,6.023880958557129,0.0,0.0
504,6.023880958557129,0.0,0.0
505,6.023880958557129,0.0,0.0
506,6.023880958557129,0.0,0.0
507,6.023880958557129,0.0,0.0
508,6.023880958557129,0.0,0.0
509,6.023880958557129,0.0,0.0
510,6.023880958557129,0.0,0.0
511,5.916539192199707,0.0,0.0
512,5.916539192199707,0.0,0.0
513,5.916539192199707,0.0,0.0
514,5.916539192199707,0.0,0.0
515,5.916539192199707,0.0,0.0
516,5.916539192199707,0.0,0.0
517,5.853252410888672,0.0,0.0
518,5.853252410888672,0.0,0.0
519,5.853252410888672,0.0,0.0
520,5.853252410888672,0.0,0.0
521,5.853252410888672,0.0,0.0
522,5.853252410888672,0.0,0.0
523,5.9253082275390625,0.0,0.0
524,5.9253082275390625,0.0,0.0
525,5.9253082275390625,0.0,0.0
526,5.9253082275390625,0.0,0.0
527,5.9253082275390625,0.0,0.0
528,5.406340599060059,0.0,0.0
529,5.406340599060059,0.0,0.0
530,5.406340599060059,0.0,0.0
531,5.406340599060059,0.0,0.0
532,5.406340599060059,0.0,0.0
533,4.5431108474731445,0.0,0.0
534,4.5431108474731445,0.0,0.0
535,4.5431108474731445,0.0,0.0
536,4.5431108474731445,0.0,0.0
537,4.5431108474731445,0.0,0.0
538,4.317755699157715,0.0,0.0
539,4.317755699157715,0.0,0.0
540,4.317755699157715,0.0,0.0
541,4.317755699157715,0.0,0.0
542,4.317755699157715,0.0,0.0
543,4.317755699157715,0.0,0.0
544,4.317755699157715,0.0,0.0
545,4.317755699157715,0.0,0.0
546,4.317755699157715,0.0,0.0
547,4.317755699157715,0.0,0.0
548,4.317755699157715,0.0,0.0
549,4.7360124588012695,0.0,0.0
550,4.7360124588012695,0.0,0.0
551,4.7360124588012695,0.0,0.0
552,4.7360124588012695,0.0,0.0
553,4.7360124588012695,0.0,0.0
554,4.7360124588012695,0.0,0.0
555,5.487594127655029,0.0,0.0
556,5.487594127655029,0.0,0.0
557,5.487594127655029,0.0,0.0
558,5.487594127655029,0.0,0.0
559,5.487594127655029,0.0,0.0
560,5.573897838592529,0.0,0.0
561,5.573897838592529,0.0,0.0
562,5.573897838592529,0.0,0.0
563,5.573897838592529,0.0,0.0
564,5.185065269470215,0.0,0.0
565,5.185065269470215,0.0,0.0
566,5.185065269470215,0.0,0.0
567,5.185065269470215,0.0,0.0
568,5.185065269470215,0.0,0.0
569,5.223031044006348,0.0,0.0
570,5.223031044006348,0.0,0.0
571,5.223031044006348,0.0,0.0
572,5.223031044006348,0.0,0.0
573,5.604768753051758,0.0,0.0
574,5.604768753051758,0.0,0.0
575,5.604768753051758,0.0,0.0
576,5.604768753051758,0.0,0.0
577,6.377022743225098,0.0,0.0
578,6.377022743225098,0.0,0.0
579,6.377022743225098,0.0,0.0
580,6.377022743225098,0.0,0.0
581,6.377022743225098,0.0,0.0
582,7.177327632904053,0.0,0.0
583,7.177327632904053,0.0,0.0
584,7.177327632904053,0.0,0.0
585,7.177327632904053,0.0,0.0
586,7.946535587310791,0.0,0.0
587,7.946535587310791,0.0,0.0
588,7.946535587310791,0.0,0.0
589,7.946535587310791,0.0,0.0
590,7.946535587310791,0.0,0.0
591,7.946535587310791,0.0,0.0
592,7.946535587310791,0.0,0.0
593,7.946535587310791,0.0,0.0
594,7.946535587310791,0.0,0.0
595,7.946535587310791,0.0,0.0
596,7.946535587310791,0.0,0.0
597,7.946535587310791,0.0,0.0
598,7.946535587310791,0.0,0.0
599,7.946535587310791,0.0,0.0
600,7.946535587310791,0.0,0.0
601,8.01466178894043,0.0,0.0
602,8.01466178894043,0.0,0.0
603,8.01466178894043,0.0,0.0
604,8.01466178894043,0.0,0.0
605,8.01466178894043,0.0,0.0
606,7.381677150726318,0.0,0.0
607,7.381677150726318,0.0,0.0
608,7.381677150726318,0.0,0.0
609,7.381677150726318,0.0,0.0
610,7.381677150726318,0.0,0.0
611,7.381677150726318,0.0,0.0
612,6.208645820617676,0.0,0.0
613,6.208645820617676,0.0,0.0
614,6.208645820617676,0.0,0.0
615,6.208645820617676,0.0,0.0
616,6.208645820617676,0.0,0.0
617,6.208645820617676,0.0,0.0
618,6.208645820617676,0.0,0.0
619,6.469703674316406,0.0,0.0
620,6.469703674316406,0.0,0.0
621,6.469703674316406,0.0,0.0
622,6.469703674316406,0.0,0.0
623,6.469703674316406,0.0,0.0
624,6.469703674316406,0.0,0.0
625,6.097195625305176,0.0,0.0
626,6.097195625305176,0.0,0.0
627,6.097195625305176,0.0,0.0
628,6.097195625305176,0.0,0.0
629,6.097195625305176,0.0,0.0
630,6.097195625305176,0.0,0.0
631,5.7542853355407715,0.0,0.0
632,5.7542853355407715,0.0,0.0
633,5.7542853355407715,0.0,0.0
634,5.7542853355407715,0.0,0.0
635,5.7542853355407715,0.0,0.0
636,5.333319187164307,0.0,0.0
637,5.333319187164307,0.0,0.0
638,5.333319187164307,0.0,0.0
639,5.333319187164307,0.0,0.0
640,5.333319187164307,0.0,0.0
641,5.333319187164307,0.0,0.0
642,4.234002590179443,0.0,0.0
643,4.234002590179443,0.0,0.0
644,4.234002590179443,0.0,0.0
645,4.234002590179443,0.0,0.0
646,4.234002590179443,0.0,0.0
647,3.304025650024414,0.0,0.0
648,3.304025650024414,0.0,0.0
649,3.304025650024414,0.0,0.0
650,3.304025650024414,0.0,0.0
651,3.304025650024414,0.0,0.0
652,3.304025650024414,0.0,0.0
653,3.304025650024414,0.0,0.0
654,3.304025650024414,0.0,0.0
655,3.304025650024414,0.0,0.0
656,3.304025650024414,0.0,0.0
657,3.304025650024414,0.0,0.0
658,2.743185520172119,0.0,0.0
659,2.743185520172119,0.0,0.0
660,2.743185520172119,0.0,0.0
661,2.743185520172119,0.0,0.0
662,2.743185520172119,0.0,0.0
663,2.743185520172119,0.0,0.0
664,2.743185520172119,0.0,0.0
665,2.577505588531494,0.0,0.0
666,2.577505588531494,0.0,0.0
667,2.577505588531494,0.0,0.0
668,2.577505588531494,0.0,0.0
669,2.577505588531494,0.0,0.0
670,2.577505588531494,0.0,0.0
671,2.577505588531494,0.0,0.0
672,2.466066360473633,0.0,0.0
673,2.466066360473633,0.0,0.0
674,2.466066360473633,0.0,0.0
675,2.466066360473633,0.0,0.0
676,2.679401397705078,0.0,0.0
677,2.679401397705078,0.0,0.0
678,2.679401397705078,0.0,0.0
679,2.679401397705078,0.0,0.0
680,2.679401397705078,0.0,0.0
681,2.679401397705078,0.0,0.0
682,2.679401397705078,0.0,0.0
683,2.679401397705078,0.0,0.0
684,2.679401397705078,0.0,0.0
685,2.679401397705078,0.0,0.0
686,1.935456395149231,0.0,0.0
687,1.935456395149231,0.0,0.0
688,1.935456395149231,0.0,0.0
689,1.935456395149231,0.0,0.0
690,1.935456395149231,0.0,0.0
691,1.935456395149231,0.0,0.0
692,1.935456395149231,0.0,0.0
693,1.935456395149231,0.0,0.0
694,1.935456395149231,0.0,0.0
695,1.935456395149231,0.0,0.0
696,1.935456395149231,0.0,0.0
697,1.935456395149231,0.0,0.0
698,1.935456395149231,0.0,0.0
699,1.6840354204177856,0.0,0.0
700,1.6840354204177856,0.0,0.0
701,1.6840354204177856,0.0,0.0
702,1.6840354204177856,0.0,0.0
703,1.3968936204910278,0.0,0.0
704,1.3968936204910278,0.0,0.0
705,1.3968936204910278,0.0,0.0
