Frame_Number,Timestamp_Unix,Timestamp_Human_Readable
290,1768440403.000000,2026-01-14 20:26:43.000
291,1768440403.000000,2026-01-14 20:26:43.000
292,1768440403.000000,2026-01-14 20:26:43.000
293,1768440404.000000,2026-01-14 20:26:44.000
294,1768440404.000000,2026-01-14 20:26:44.000
295,1768440404.000000,2026-01-14 20:26:44.000
296,1768440404.000000,2026-01-14 20:26:44.000
297,1768440404.000000,2026-01-14 20:26:44.000
298,1768440405.000000,2026-01-14 20:26:45.000
299,1768440405.000000,2026-01-14 20:26:45.000
300,1768440405.000000,2026-01-14 20:26:45.000
301,1768440405.000000,2026-01-14 20:26:45.000
302,1768440405.000000,2026-01-14 20:26:45.000
303,1768440405.000000,2026-01-14 20:26:45.000
304,1768440405.000000,2026-01-14 20:26:45.000
305,1768440406.000000,2026-01-14 20:26:46.000
306,1768440406.000000,2026-01-14 20:26:46.000
307,1768440406.000000,2026-01-14 20:26:46.000
308,1768440406.000000,2026-01-14 20:26:46.000
309,1768440406.000000,2026-01-14 20:26:46.000
310,1768440406.000000,2026-01-14 20:26:46.000
311,1768440407.000000,2026-01-14 20:26:47.000
312,1768440407.000000,2026-01-14 20:26:47.000
313,1768440407.000000,2026-01-14 20:26:47.000
314,1768440407.000000,2026-01-14 20:26:47.000
315,1768440407.000000,2026-01-14 20:26:47.000
316,1768440407.000000,2026-01-14 20:26:47.000
317,1768440408.000000,2026-01-14 20:26:48.000
318,1768440408.000000,2026-01-14 20:26:48.000
319,1768440408.000000,2026-01-14 20:26:48.000
320,1768440408.000000,2026-01-14 20:26:48.000
321,1768440408.000000,2026-01-14 20:26:48.000
322,1768440408.000000,2026-01-14 20:26:48.000
323,1768440408.000000,2026-01-14 20:26:48.000
324,1768440409.000000,2026-01-14 20:26:49.000
325,1768440409.000000,2026-01-14 20:26:49.000
326,1768440409.000000,2026-01-14 20:26:49.000
327,1768440409.000000,2026-01-14 20:26:49.000
328,1768440409.000000,2026-01-14 20:26:49.000
329,1768440409.000000,2026-01-14 20:26:49.000
330,1768440410.000000,2026-01-14 20:26:50.000
